cust,segment,vertical,sub_vertical,country,bookings,purchase
ee6bcbab0416918b7c94f7f2e70d1af8,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",FRANCE,17225,FALSE
6a20d3b9ce3113ff9e86b53c2b3947e7,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED STATES,2099,FALSE
9c556c0d2050786b9bfc6bd32ea897b1,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED STATES,3263365,FALSE
c2cdfb321534b173c5e3ce17f43c4749,Commercial,Professional Services,Other (Professional Services),UNITED KINGDOM,8346,TRUE
a2cf857592e725a042de724b6e9466bc,Enterprise,Government,Federal/Central Government,UNITED STATES,108181,FALSE
1ac109f694a9b3fbc685cb4566ee368a,Enterprise,Government,Federal/Central Government,UNITED KINGDOM,4266,FALSE
e340096de71c5165c5a698a44ffdd7ae,Enterprise,Government,Federal/Central Government,UNITED STATES,18679453,FALSE
6e4d5ef0ba13711048a334e267c9117a,Enterprise,Health Care,Providers,CANADA,41149,FALSE
f36649be8c7c889901671d55515c765d,Enterprise,Health Care,Providers,UNITED STATES,34726,FALSE
a52c975a5d8f76d42c9ca62cdeea5e7a,Enterprise,Professional Services,Real Estate,UNITED STATES,9669,FALSE
7be721b4006eaf5e16edd001b06d4cf7,Enterprise,Retail,Other (Retail),MEXICO,5993,FALSE
491519cf8130e3440da535170032ddcc,Commercial,Retail,Other (Retail),UNITED STATES,146773,TRUE
ddecd1510eb479e851d4e361d0d2397a,Enterprise,Retail,Other (Retail),USA,6463,TRUE
b7c7c54baaae719f0d1bf7dca83d7c55,Enterprise,Government,Federal/Central Government,CHINA,1315,FALSE
2e6e3a40addfbbf4430e2b3085729f28,Enterprise,Government,Federal/Central Government,JAPAN,106078,FALSE
6475b032a3fb7fe137134a379f4fae04,Enterprise,Manufacturing,Discrete Manufacturing,AUSTRALIA,51352,FALSE
03726f4e6466af5bed5515234aea0da2,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,37932,TRUE
8b30408c17b588810390a2fe70684337,Commercial,Wholesale/Distribution,Wholesale/Distribution,CANADA,1368946,TRUE
422cbd3e5da71b9a0cf9d67a38fdf388,Enterprise,Manufacturing,Consumer Products Manufacturing,CANADA,50201,FALSE
c99e5c37caf746287529089138b58021,Enterprise,Wholesale/Distribution,Wholesale/Distribution,GERMANY,4203,FALSE
a2f81638f101186b1a557f128d019115,Enterprise,Professional Services,Construction/Engineering,UNITED STATES,13236,TRUE
a5d0e455d78bd9bd490f01dd5042ee24,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,17953,TRUE
678d1bb5b50ac7578a97bf01d20b4f88,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,1110,TRUE
58dfbb9c2dd0b643bd41c6b01a96107f,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED STATES,47611,TRUE
ce0421a9e75c2fb1997fb74e67cf2f0e,Enterprise,Government,Federal/Central Government,CHINA,19303,TRUE
fde49e3d042943d4448eec708516460b,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",CHINA,11505,TRUE
4712ecfcb2a055f4f67ca8366604cd72,Enterprise,Government,Federal/Central Government,CHINA,3782,FALSE
8e28fc01a778a1ae10a3d6c2eb5380e1,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,10787,FALSE
023ad61f19df5f1eb8667b3da329a6c9,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,565163,TRUE
5b505dc38ae8eb8f381ed03b60b0ff0e,Enterprise,Health Care,Providers,UNITED STATES,152056,TRUE
d5b1370d43067cabbb123c24c55dbeb8,Enterprise,Health Care,Providers,UNITED STATES,49153,FALSE
57fe75d195c947fd952eea37b0ac20ba,Enterprise,Government,Federal/Central Government,MEXICO,111654,TRUE
fbfbd3a77bb2076226145c46f00c7b14,Commercial,Retail,Other (Retail),UNITED STATES,28206,FALSE
f3461f720ee566f51e682261658d1bac,Enterprise,Retail,Other (Retail),ITALY,6022,TRUE
d32c6b6d01e60677b3b6f1516c0ecd31,Enterprise,Government,Federal/Central Government,GERMANY,3335,TRUE
79e53db4929a9935fbeb790223ffe7bc,Enterprise,Manufacturing,Discrete Manufacturing,BRAZIL,13778,FALSE
8ed8b674199613237213aeace923ea2a,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",INDIA,3185,FALSE
9aaf9a40b75330be9adccdb7c097309a,Enterprise,Manufacturing,Discrete Manufacturing,CHINA,6830,TRUE
27d7f1779c959e8d017d5c00d03d7fd5,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,CHINA,3721,FALSE
c45e149ec3ea87764d4053a184f49001,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,72650,FALSE
b54c057c7fb67b61af06fc1870492b72,Enterprise,Wholesale/Distribution,Wholesale/Distribution,CANADA,2489,TRUE
fab4f233b1e1f292f78791864baa45f5,Commercial,Manufacturing,Consumer Products Manufacturing,FRANCE,1296,TRUE
fcaebe91c7e78f6c740bdbdfa8cfd53e,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",CHINA,49905,FALSE
66339a56d848db91463debeb44a6ec5c,Enterprise,Government,Federal/Central Government,UNITED STATES,1085350,TRUE
9844691a528c3b1f15242f9798f659eb,Enterprise,Government,Federal/Central Government,UNITED STATES,7240,FALSE
af3d8d936fa26a2aa3d46e67d5c05fd2,Enterprise,Government,Federal/Central Government,INDIA,9538,FALSE
010994ce74eb2808fa853f50af53d9aa,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,147705,FALSE
b35d2d3b97c8c51fb65f3785ded6226b,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,340923,FALSE
169f64d3c683eb6cc3c8dad07937af06,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",FRANCE,91631,FALSE
1587a91c497d38f247761cc1baf14f4d,Commercial,Professional Services,Real Estate,UNITED STATES,76489,TRUE
3a4892baa43541bc7ab814cde2218738,Commercial,Retail,Other (Retail),UNITED STATES,32399,TRUE
94b47203e436e498f8b85c59ff8f9b80,Commercial,Retail,Other (Retail),GERMANY,3065,TRUE
2107a94bf369b5dc905716c374b8b4cb,Commercial,Retail,Other (Retail),UNITED STATES,11512,TRUE
4604835a45a428b5ae7b2691dac25a10,Commercial,Manufacturing,Discrete Manufacturing,UNITED STATES,3010,TRUE
370771f5231bf1f3b78af8eedf407def,Commercial,Manufacturing,Consumer Products Manufacturing,FRANCE,139109,FALSE
471775597a5b5dc42026d02b471105f1,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,1933437,FALSE
9c3a02454aac69ccaade865520b97a9f,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,62526,FALSE
8d35882b5b619ffc52c1cf34d3e283b7,Commercial,Wholesale/Distribution,Wholesale/Distribution,USA,1720023,TRUE
5267c9b84be20d104ee347e04e8b2ed9,Enterprise,Wholesale/Distribution,Wholesale/Distribution,GERMANY,1317,TRUE
60b73b6efa5171252363e90697f8396b,Commercial,Professional Services,Construction/Engineering,UNITED STATES,240882,FALSE
053013973cd6be6dd2bfc9db0399b987,Commercial,Professional Services,Construction/Engineering,FRANCE,3605,FALSE
060ea5184296bde96a838f0aaba38556,Commercial,Professional Services,Consulting Non-Technical,FRANCE,18444,TRUE
dc3caaac69132ba3d9183854fcf11ac0,Commercial,Professional Services,Membership organizations,INDIA,19298,TRUE
01a45f1452a58fb4e4e7b717f3b9b091,Enterprise,Government,Federal/Central Government,CHINA,19843,FALSE
a17da17db793abe8543dc0dbb5e8c828,Commercial,Technical Services,Other (Technical Services),UNITED STATES,208177,TRUE
85c91993177bc97e1012e59f8f5451c3,Commercial,Technical Services,Other (Technical Services),JAPAN,2309,TRUE
9c7a4c772283e91d66c1cb6320e12720,Commercial,Technical Services,Other (Technical Services),UNITED STATES,868294,TRUE
eedee24802df12355d388c6ce1c9173d,Commercial,Technical Services,Other (Technical Services),UNITED STATES,2866,TRUE
3ecd214b002debe9cf57948ccca0168b,Commercial,Technical Services,Other (Technical Services),INDIA,2129,FALSE
1123b6b6bc912722e9db4146e67250bc,Commercial,Professional Services,Other (Professional Services),JAPAN,307725,FALSE
c7c6c1fd983f7002a5a7a8f13465ccbc,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",GERMANY,101801,FALSE
9b956d8184e54612dc6e0583ae25f18c,Enterprise,Professional Services,Real Estate,UNITED STATES,7053,FALSE
78c9b4569d8832456ae18afbf85a0faf,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",MEXICO,80568,FALSE
393401055c92dbb45956444a84c606a4,Enterprise,Professional Services,Consulting Non-Technical,FRANCE,4153,FALSE
81ba5f3cdd81181093ead2dcfe09528e,Enterprise,Government,Federal/Central Government,CHINA,189743,FALSE
571cecd06948264b73ca121cfbc21874,Enterprise,Government,Federal/Central Government,UNITED STATES,1339422,TRUE
6907b60c581ee5b8e41c9f2d0d0ab459,Enterprise,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED KINGDOM,3906,FALSE
bc7d7eedd4c88b1db102deded6d09d65,Enterprise,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED KINGDOM,2202,FALSE
f58a1300fd8565b7a54f21dcfe1dd70c,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,1023815,TRUE
9c55c7feb2ebf8ef152f008e7890705e,Enterprise,Health Care,Providers,UNITED STATES,27606,FALSE
035fc5a19e17b8d5d7609899cd8d60f1,Enterprise,Technical Services,Other (Technical Services),UNITED KINGDOM,141322,FALSE
0ecb8ef1ffb87d2a12e2f9f942464261,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,30349,FALSE
e0a4e8f3de9a12957d1ec4c2ec38401b,Enterprise,Retail,Other (Retail),UNITED STATES,98986,TRUE
2bc5bf93691387f861ccddda1e8066e8,Enterprise,Retail,Other (Retail),UNITED STATES,1303911,FALSE
30b3ff1c837a16bc32e87a9cb9160f81,Enterprise,Government,Federal/Central Government,CHINA,5932,FALSE
b9acf0581985fd3ae8c09398959ff7ba,Enterprise,Government,Federal/Central Government,CHINA,318546,FALSE
68f87b39dd6ae8699537b82c65f830b8,Enterprise,Manufacturing,Discrete Manufacturing,MEXICO,36952,TRUE
7213cd9df7517e9b98ac6aff887ef540,Enterprise,Manufacturing,Discrete Manufacturing,CHINA,30135,FALSE
0f2b3e4b53afcd152534cc2172529168,Enterprise,Manufacturing,Discrete Manufacturing,UNITED KINGDOM,82712,FALSE
6158d08a2ae1d475e02725ad3d6e2fa4,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,2653,FALSE
26c929071a0944b53e3d088ed33a6274,Enterprise,Professional Services,Construction/Engineering,JAPAN,47081,TRUE
1bc828706e5968c5c565506890fac9db,Enterprise,Professional Services,Consulting Non-Technical,GERMANY,28712,FALSE
0f7c5f6c5558f845883d40f4fb4f77c2,Enterprise,Professional Services,Membership organizations,UNITED STATES,1190,TRUE
760fe7457f9d4c1f6cf5eb12df1b85b0,Enterprise,Government,Federal/Central Government,UNITED STATES,614274,TRUE
80a23586ebde0b13db99bc43587d6ac9,Enterprise,Government,Federal/Central Government,UNITED KINGDOM,9746,TRUE
fe94e69aeeae7df83855d29e738817cc,Enterprise,Professional Services,Consulting Non-Technical,BRAZIL,30116,TRUE
d6ffa17231ae3d7f10b73b51d6c8ee84,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,UNITED KINGDOM,827082,FALSE
e1c5f83860c22b279a973ea00dfe1040,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,UNITED KINGDOM,2706,FALSE
fd72b4973e7e9b098435aa4abc9cdc28,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,1480749,FALSE
641e37c4e3f332c1387748921fa842b2,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,57051,FALSE
889a216aaeb70e7c35fb31b1337a5e1a,Enterprise,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED KINGDOM,8606,FALSE
fced4c272911cf62d0930f61e4b5780d,Enterprise,Professional Services,Other (Professional Services),UNITED KINGDOM,92929,FALSE
90e5b7235378dcb98ffc1cc2274621f2,Enterprise,Government,Federal/Central Government,CHINA,46416,TRUE
bb5071d581b632e6e2d61ee76e1e1a2a,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED KINGDOM,1957,FALSE
93a7f67a6f2b236a55a812d939e67a96,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED KINGDOM,6117,TRUE
659a03961e9712e4250f25f259219b07,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,1911,TRUE
4b9c952bddcbe4a02307a00a8b402405,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED KINGDOM,150614,FALSE
8c8da1691bffb6d4183fa1f8ff075ac6,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",ITALY,128903,FALSE
4490169b918afb31f6bfaa521e09add3,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,3687,FALSE
131d64205d3ec4e15b1e75d8c7d6b18e,Enterprise,Manufacturing,Consumer Products Manufacturing,CHINA,10890,TRUE
7d2a62de9552847817e1217975aa48ae,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,7914,FALSE
7fa04dfdcb414120d3a25033c8d99fa4,Enterprise,Health Care,Providers,UNITED STATES,232487,TRUE
de7e3dfb2a35f2a90df2bcab01d70985,Enterprise,Health Care,Providers,UNITED STATES,5240,TRUE
b4a4125f4a27df87cae1a63c155ea5b8,Enterprise,Professional Services,Real Estate,UNITED STATES,1716,FALSE
85911170d2e82c93d878b3af5c277d9c,Enterprise,Retail,Other (Retail),UNITED KINGDOM,32045,FALSE
f45d584fd6f3222bab12ff09ee4108bf,Commercial,Retail,Other (Retail),CANADA,16184,FALSE
e16ebbb1c66a190b7c18ef5ded49191b,Enterprise,Retail,Other (Retail),UNITED STATES,38126,FALSE
dcfa14ea231209d5820135e33a843383,Enterprise,Government,Federal/Central Government,CHINA,37962,FALSE
14e78db9da866190fb29e4305f634217,Enterprise,Government,Federal/Central Government,JAPAN,95637,FALSE
56c62cbd878141a54150283b3ca49890,Enterprise,Manufacturing,Discrete Manufacturing,BRAZIL,17671,FALSE
433646d14e50d1942fa6aac9651ffb81,Enterprise,Wholesale/Distribution,Wholesale/Distribution,GERMANY,16673,TRUE
5fca81ae3afec4e5b8453b2c5c318173,Enterprise,Retail,Other (Retail),UNITED STATES,102781,TRUE
97f5d0ceb138a1bbdaf8d8b2099d19f3,Enterprise,Professional Services,Construction/Engineering,UNITED KINGDOM,4819,TRUE
465b113c8d7975b21c0c51fee40b602a,Enterprise,Professional Services,Consulting Non-Technical,UNITED STATES,57610,FALSE
76bc8b3119a5d0c72f7f2368fbadc512,Enterprise,Professional Services,Consulting Non-Technical,UNITED STATES,1444819,FALSE
91d606fea20320f6d6884b88bb3c7de5,Enterprise,Government,Federal/Central Government,UNITED STATES,79228,FALSE
a1f68ac2d501973b0f494cdb9abb0fa5,Enterprise,Government,Federal/Central Government,UNITED STATES,35288,FALSE
00e8f4f9f7e7bb63cbb25731bb759d2f,Enterprise,Government,Federal/Central Government,UNITED STATES,35423,FALSE
597383d18dc38f7660ee085a51a61b32,Enterprise,Government,Federal/Central Government,UNITED STATES,12834,FALSE
04aa86361614c81a8ef3ea5dd8d31d18,Commercial,Manufacturing,Discrete Manufacturing,AUSTRALIA,2971,FALSE
838cc148749f1d81bf3528cc52e68543,Enterprise,Manufacturing,Discrete Manufacturing,ITALY,77750,FALSE
dc3781dae75d33d626c672e9b7887245,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,1052695,FALSE
a569fb33498dff12ce496b46843d78a3,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,94521,FALSE
5e3efb0e2fea41633d42a5ecbb8f0a91,Commercial,Wholesale/Distribution,Wholesale/Distribution,CANADA,1812,FALSE
62ab550623ba5b73e007414f19cb7963,Commercial,Professional Services,Construction/Engineering,INDIA,40636,FALSE
c12a4e4e0f466b900a333913894a7472,Commercial,Professional Services,Construction/Engineering,INDIA,6005,TRUE
0d903e867208e69506c741c2c73da1a6,Commercial,Professional Services,Consulting Non-Technical,FRANCE,28940,FALSE
fb113e01130b493598d0f6ff8c89b617,Commercial,Professional Services,Consulting Non-Technical,USA,2358,FALSE
9ecaa68254d147bb8230b6ad5247d88f,Commercial,Professional Services,Membership organizations,UNITED STATES,5737,FALSE
c04794191b0027e9d2a8ae8fc770a4d0,Enterprise,Government,Federal/Central Government,JAPAN,2251,FALSE
9cde614f3c0876663d50beb5cea0dc55,Commercial,Health Care,Providers,UNITED STATES,311774,FALSE
bbbbcc87aa83acb7e00e55e11c8de87e,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,20680,TRUE
469859eadf530230bb1b7c23b1daac89,Commercial,Technical Services,Other (Technical Services),GERMANY,134466,FALSE
eac9957c9c0c74cf01887fd2261eafbb,Commercial,Technical Services,Other (Technical Services),AUSTRALIA,30509,FALSE
807f6d97f1f0a7c4e17080921d83473a,Commercial,Professional Services,Other (Professional Services),UNITED STATES,8662,TRUE
07558de744adddad97cf5ee85cc48099,Enterprise,Professional Services,Other (Professional Services),INDIA,51509,TRUE
353faf0cf3375aa343ddc79c6a4ece01,Commercial,Professional Services,Other (Professional Services),UNITED STATES,19860,FALSE
5b6786e0ec3b14b6899515a390383fba,Commercial,Manufacturing,Consumer Products Manufacturing,UNITED STATES,362933,FALSE
392836dd056cffb79755daf16f3a71b1,Commercial,Retail,Other (Retail),UNITED STATES,19997,FALSE
b5c29a496ab5af9626185c6bfae52e95,Commercial,Retail,Other (Retail),ITALY,27433,FALSE
18c6b079e97280a19efe4ea789e4cc94,Commercial,Manufacturing,Discrete Manufacturing,UNITED STATES,171766,FALSE
8d9302b8e8311eae213f721387f01b3e,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,113344,FALSE
ae6b63d131873febb6765d9e833e7b7e,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,19707,FALSE
ab65acd4b92ad15d6f04817f0988c645,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,88101,FALSE
ce6425e29150641a71045399f5cb58f7,Enterprise,Wholesale/Distribution,Wholesale/Distribution,BRAZIL,109128,TRUE
3d96c707e6c75fa279220578816a28e4,Commercial,Professional Services,Construction/Engineering,UNITED STATES,318323,FALSE
1520b9829ce3cbb4b910a2f11266a9a2,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,101013,TRUE
259db09957355645639bd32be932c238,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,55110,TRUE
5f69551bab6b2ed87dc8e7c05be96e29,Commercial,Professional Services,Membership organizations,UNITED STATES,308729,TRUE
98f0511eb3a25d39f816d898ab5ee2e3,Enterprise,Government,Federal/Central Government,CHINA,3000,FALSE
136abd2ab96df1c35420b86b3d713bb8,Commercial,Technical Services,Other (Technical Services),UNITED STATES,243301,FALSE
8a8fdfe0c1f8ef0181774d12c420bc05,Commercial,Technical Services,Other (Technical Services),CANADA,3706,FALSE
aef6737bda6349c458ac5cf582dfc92a,Commercial,Technical Services,Other (Technical Services),GERMANY,7467,FALSE
448d678140074c3746a73f0673d17be5,Commercial,Technical Services,Other (Technical Services),FRANCE,6113,TRUE
ecfb8a38da33c7ded5674071593cccea,Enterprise,Professional Services,Other (Professional Services),AUSTRALIA,6621,FALSE
456391caab2c31dd458df4806a4f8c36,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,107611,FALSE
93bfb5f265b39460a1d2d1646f8d4d34,Commercial,Professional Services,Other (Professional Services),AUSTRALIA,37300,FALSE
ac3dc92e894ad2083822e4099b26695c,Enterprise,Health Care,Providers,UNITED STATES,11572,FALSE
1d530478c44450cb7f19aa4f4dabdf65,Enterprise,Manufacturing,Consumer Products Manufacturing,UNITED KINGDOM,2262842,FALSE
1e12055d2052072458b8e83c56df67b0,Enterprise,Manufacturing,Consumer Products Manufacturing,UNITED KINGDOM,4399,FALSE
2d87e8ca4cf386a2475b8b1c8caa38dc,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,CHINA,38804,FALSE
56050df5af485a5afaf3ef137291c07d,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,8821,FALSE
46585593fdb1cc8fd4de4047e2f7f1ae,Commercial,Professional Services,Consulting Non-Technical,FRANCE,2159,FALSE
6dc457bcead3f2d177daff8c1496829f,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",FRANCE,63839,FALSE
e888aeae48e18602b7b5813d5bc38a0b,Enterprise,Government,Federal/Central Government,FRANCE,10386,FALSE
7e5332854a9672ef61b15d406b4234f1,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,90877,FALSE
8d323c3055e0293e7b541835c3fdae87,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,INDIA,4093,TRUE
